Time(dataType: Time)	Temperature(unit: K, dataType: Double)	Humidity(unit: %rF, dataType: Double)
1353014183779	297.46	23.415
1353014185734	297.46	23.395
1353014187723	297.46	23.395
1353014189737	297.46	23.415
1353014191696	297.47	23.42
1353014193664	297.47	23.42
1353014195681	297.47	23.4
1353014197648	297.47	23.4
1353014199621	297.47	23.4
1353014201651	297.47	23.4
1353014203594	297.47	23.4
1353014205592	297.46	23.395
1353014207595	297.46	23.395
1353014209573	297.46	23.395
1353014211552	297.46	23.395
1353014213555	297.46	23.395
1353014215522	297.46	23.395
1353014217484	297.46	23.395
1353014219513	297.45	23.415
1353014221473	297.45	23.415
1353014223436	297.46	23.395
1353014225468	297.46	23.415
1353014227418	297.46	23.415
1353014229414	297.46	23.395
1353014231387	297.46	23.395
1353014233332	297.46	23.415
1353014235310	297.46	23.415
1353014237340	297.46	23.415
1353014239281	297.46	23.415
1353014241252	297.46	23.415
1353014243287	297.47	23.42
1353014245255	297.47	23.42
1353014247225	297.46	23.415
1353014249238	297.46	23.415
1353014251179	297.47	23.4
1353014253179	297.46	23.415
1353014255172	297.47	23.42
1353014257122	297.47	23.42
1353014259109	297.47	23.42
1353014261116	297.47	23.4
1353014263088	297.47	23.4
1353014265060	297.47	23.4
1353014267095	297.47	23.4
1353014269032	297.47	23.42
1353014271036	297.48	23.42
1353014273052	297.47	23.4
1353014275004	297.47	23.4
1353014276993	297.48	23.42
1353014278990	297.47	23.42
1353014280939	297.47	23.42
1353014282929	297.47	23.4
1353014284961	297.47	23.4
1353014286899	297.47	23.4
1353014288879	297.47	23.4
1353014290914	297.48	23.42
1353014292851	297.48	23.42
1353014294847	297.48	23.38
1353014296848	297.48	23.42
1353014298799	297.47	23.4
1353014300779	297.48	23.38
1353014302812	297.48	23.42
1353014304764	297.47	23.4
1353014306736	297.48	23.4
1353014308750	297.48	23.4
1353014310699	297.48	23.42
1353014312672	297.48	23.42
1353014314693	297.48	23.4
1353014316632	297.48	23.42
1353014318627	297.48	23.4
1353014320646	297.48	23.4
1353014322577	297.48	23.4
1353014324581	297.49	23.4
1353014326584	297.49	23.4
1353014328540	297.48	23.38
1353014330528	297.48	23.4
1353014332548	297.48	23.4
1353014334519	297.48	23.4
1353014336491	297.48	23.4
1353014338529	297.48	23.4
1353014340487	297.49	23.4
1353014342478	297.49	23.38
1353014344470	297.49	23.42
1353014346430	297.49	23.42
1353014348421	297.49	23.4
1353014350445	297.49	23.42
1353014352389	297.49	23.42
1353014354381	297.48	23.4
1353014356412	297.49	23.4
1353014358345	297.49	23.4
1353014360363	297.49	23.4
1353014362334	297.49	23.4
1353014364310	297.49	23.4
1353014366282	297.5	23.4
1353014368282	297.49	23.4
1353014370231	297.5	23.4
1353014372222	297.5	23.4
1353014374247	297.49	23.4
1353014376203	297.5	23.38
1353014378164	297.5	23.38
1353014380171	297.5	23.38
1353014382119	297.49	23.4
1353014384113	297.5	23.38
1353014386115	297.5	23.4
1353014388070	297.5	23.4
1353014390052	297.5	23.4
1353014392074	297.49	23.4
1353014394039	297.5	23.4
1353014396031	297.5	23.4
1353014398049	297.48	23.4
1353014399994	297.48	23.4
1353014401977	297.49	23.38
1353014403989	297.49	23.38
1353014405937	297.49	23.38
1353014407940	297.48	23.4
1353014409924	297.48	23.4
1353014411874	297.48	23.38
1353014413860	297.49	23.4
1353014415866	297.49	23.4
1353014417840	297.49	23.4
1353014419818	297.48	23.38
1353014421818	297.48	23.38
1353014423756	297.49	23.4
1353014425737	297.49	23.4
1353014427760	297.49	23.42
1353014429694	297.49	23.42
1353014431668	297.5	23.4
1353014433673	297.5	23.4
1353014435623	297.5	23.4
1353014437604	297.5	23.4
1353014439617	297.5	23.4
1353014441577	297.5	23.4
1353014443544	297.5	23.4
1353014445544	297.5	23.38
1353014447513	297.49	23.4
1353014449477	297.49	23.4
1353014451479	297.48	23.38
1353014453465	297.49	23.38
1353014455433	297.49	23.38
1353014457450	297.49	23.335
1353014459422	297.49	23.38
1353014461394	297.5	23.4
1353014463412	297.5	23.4
1353014465384	297.5	23.38
1353014467325	297.5	23.38
1353014469338	297.5	23.38
1353014471305	297.49	23.38
1353014473304	297.49	23.38
1353014475300	297.49	23.38
1353014477263	297.49	23.38
1353014479236	297.49	23.38
1353014481251	297.48	23.4
1353014483201	297.48	23.4
1353014485170	297.48	23.38
1353014487197	297.48	23.38
1353014489145	297.48	23.38
1353014491120	297.47	23.4
1353014493117	297.47	23.4
1353014495102	297.48	23.4
1353014497034	297.48	23.4
1353014499069	297.48	23.4
1353014501052	297.47	23.375
1353014503020	297.47	23.375
1353014505034	297.48	23.4
1353014506987	297.48	23.4
1353014508965	297.48	23.4
1353014510939	297.48	23.4
1353014512923	297.48	23.4
1353014514910	297.47	23.375
1353014516911	297.47	23.4
1353014518880	297.48	23.4
1353014520866	297.48	23.4
1353014522868	297.47	23.4
1353014524821	297.48	23.4
1353014526823	297.47	23.4
1353014528827	297.47	23.4
1353014530786	297.48	23.4
1353014532781	297.47	23.4
1353014534782	297.48	23.42
1353014536755	297.48	23.42
1353014538739	297.47	23.42
1353014540738	297.48	23.42
1353014542705	297.48	23.42
1353014544685	297.48	23.4
1353014546663	297.48	23.4
1353014548640	297.49	23.4
1353014550644	297.48	23.4
1353014552649	297.48	23.4
1353014554605	297.49	23.4
1353014556569	297.49	23.4
1353014558571	297.48	23.42
1353014560539	297.49	23.42
1353014562542	297.49	23.42
1353014564560	297.49	23.42
1353014566529	297.5	23.42
1353014568485	297.5	23.42
1353014570488	297.5	23.4
1353014572475	297.5	23.4
1353014574441	297.5	23.42
1353014576438	297.5	23.42
1353014578393	297.5	23.42
1353014580358	297.5	23.42
1353014582391	297.5	23.42
1353014584346	297.5	23.42
1353014586343	297.5	23.42
1353014588354	297.51	23.4
1353014590276	297.51	23.4
1353014592279	297.5	23.4
1353014594278	297.51	23.42
1353014596229	297.5	23.4
1353014598231	297.5	23.4
1353014600250	297.5	23.4
1353014602173	297.5	23.4
1353014604173	297.5	23.4
1353014606198	297.5	23.38
1353014608133	297.5	23.38
1353014610098	297.5	23.38
1353014612127	297.5	23.4
1353014614068	297.5	23.4
1353014616054	297.51	23.38
1353014618083	297.5	23.4
1353014620034	297.5	23.4
1353014622022	297.5	23.38
1353014624026	297.5	23.38
1353014625996	297.5	23.4
1353014627966	297.5	23.4
1353014629992	297.5	23.4
1353014631948	297.5	23.4
1353014633946	297.5	23.4
1353014635945	297.49	23.38
1353014637882	297.49	23.38
1353014639883	297.5	23.38
1353014641872	297.5	23.4
1353014643806	297.5	23.4
1353014645826	297.5	23.4
1353014647828	297.49	23.4
1353014649800	297.5	23.4
1353014651771	297.5	23.4
1353014653785	297.5	23.38
1353014655701	297.5	23.38
1353014657708	297.5	23.42
1353014659704	297.5	23.42
1353014661665	297.5	23.4
1353014663644	297.49	23.42
1353014665662	297.49	23.38
1353014667666	297.5	23.4
1353014669606	297.5	23.4
1353014671599	297.5	23.38
1353014673552	297.5	23.4
1353014675578	297.5	23.42
1353014677562	297.5	23.42
1353014679543	297.5	23.4
1353014681481	297.5	23.4
1353014683498	297.5	23.38
1353014685457	297.51	23.4
1353014687469	297.5	23.4
1353014689452	297.5	23.4
1353014691394	297.51	23.42
1353014693428	297.51	23.4
1353014695391	297.51	23.4
1353014697354	297.51	23.4
1353014699314	297.5	23.4
1353014701349	297.5	23.4
1353014703289	297.5	23.4
1353014705303	297.51	23.42
1353014707300	297.5	23.4
1353014709256	297.5	23.4
1353014711273	297.5	23.42
1353014713241	297.5	23.42
1353014715234	297.51	23.4
1353014717193	297.51	23.4
1353014719230	297.51	23.42
1353014721176	297.51	23.42
1353014723129	297.52	23.405
1353014725174	297.52	23.405
1353014727109	297.52	23.405
1353014729116	297.52	23.385
1353014731093	297.53	23.425
1353014733064	297.53	23.425
1353014735041	297.52	23.405
1353014737037	297.53	23.405
1353014739001	297.53	23.405
1353014740985	297.52	23.405
1353014742994	297.52	23.425
1353014744946	297.53	23.425
1353014746949	297.53	23.425
1353014748962	297.53	23.385
1353014750914	297.53	23.405
1353014752902	297.53	23.405
1353014754921	297.53	23.425
1353014756871	297.53	23.425
1353014758822	297.53	23.405
1353014760832	297.53	23.405
1353014762793	297.53	23.425
1353014764774	297.53	23.425
1353014766784	297.53	23.405
1353014768744	297.53	23.385
1353014770730	297.53	23.405
1353014772750	297.53	23.425
1353014774693	297.53	23.405
1353014776671	297.53	23.405
1353014778674	297.53	23.405
1353014780641	297.52	23.385
1353014782619	297.52	23.405
1353014784638	297.52	23.405
1353014786603	297.52	23.425
1353014788583	297.52	23.425
1353014790581	297.51	23.4
1353014792531	297.51	23.4
1353014794511	297.51	23.38
1353014796531	297.5	23.355
1353014798480	297.5	23.355
1353014800474	297.52	23.405
1353014802493	297.51	23.4
1353014804449	297.51	23.4
1353014806418	297.51	23.38
1353014808436	297.51	23.4
1353014810403	297.51	23.38
1353014812375	297.52	23.405
1353014814410	297.5	23.38
1353014816361	297.5	23.38
1353014818358	297.5	23.4
1353014820343	297.5	23.4
1353014822308	297.52	23.425
1353014824281	297.5	23.42
1353014826313	297.51	23.4
1353014828270	297.51	23.4
1353014830253	297.51	23.38
1353014832262	297.52	23.405
1353014834202	297.52	23.405
1353014836206	297.51	23.4
1353014838177	297.51	23.38
1353014840165	297.5	23.4
1353014842137	297.52	23.385
1353014844141	297.5	23.4
1353014846123	297.5	23.4
1353014848085	297.5	23.4
1353014850101	297.5	23.38
1353014852071	297.5	23.4
1353014854061	297.5	23.38
1353014856068	297.5	23.38
1353014858025	297.5	23.4
1353014860011	297.5	23.4
1353014862013	297.49	23.38
1353014863981	297.49	23.4
1353014865964	297.49	23.4
1353014867968	297.49	23.4
1353014869952	297.49	23.38
1353014871936	297.49	23.4
1353014873942	297.49	23.4
1353014875899	297.49	23.4
1353014877897	297.49	23.38
1353014879899	297.49	23.4
1353014881851	297.49	23.42
1353014883833	297.49	23.42
1353014885844	297.49	23.4
1353014887800	297.49	23.4
1353014889794	297.49	23.42
1353014891796	297.49	23.4
1353014893758	297.48	23.42
1353014895727	297.48	23.42
1353014897742	297.48	23.4
1353014899729	297.49	23.4
1353014901693	297.49	23.4
1353014903690	297.47	23.4
1353014905653	297.47	23.4
1353014907647	297.47	23.42
1353014909634	297.47	23.42
1353014911607	297.48	23.42
1353014913579	297.48	23.42
1353014915593	297.48	23.4
1353014917549	297.47	23.4
1353014919548	297.47	23.42
1353014921542	297.47	23.44
1353014923479	297.47	23.44
1353014925482	297.47	23.42
1353014927496	297.47	23.42
1353014929463	297.47	23.42
1353014931430	297.47	23.42
1353014933426	297.47	23.42
1353014935376	297.48	23.42
1353014937370	297.48	23.44
1353014939370	297.47	23.44
1353014941354	297.48	23.44
1353014943322	297.48	23.42
1353014945317	297.49	23.42
1353014947287	297.48	23.42
1353014949249	297.48	23.44
1353014951283	297.47	23.42
1353014953236	297.47	23.42
1353014955216	297.48	23.44
1353014957219	297.49	23.42
1353014959193	297.49	23.42
1353014961158	297.49	23.42
1353014963156	297.48	23.44
1353014965121	297.49	23.44
1353014967093	297.5	23.44
1353014969103	297.49	23.44
1353014971064	297.49	23.42
1353014973028	297.49	23.44
1353014975042	297.5	23.42
1353014976993	297.49	23.42
1353014978967	297.49	23.42
1353014980971	297.5	23.42
1353014982956	297.5	23.42
1353014984943	297.49	23.42
1353014986946	297.49	23.42
1353014988902	297.5	23.42
1353014990894	297.5	23.42
1353014992893	297.5	23.42
1353014994868	297.49	23.42
1353014996820	297.49	23.42
1353014998843	297.49	23.42
1353015000771	297.49	23.44
1353015002778	297.49	23.42
1353015004784	297.49	23.44
1353015006756	297.49	23.44
1353015008733	297.49	23.44
1353015010735	297.49	23.42
1353015012713	297.5	23.44
1353015014683	297.5	23.44
1353016991159	297.54	23.385
1353016993112	297.54	23.385
1353016995101	297.53	23.405
1353016997108	297.53	23.405
1353016999071	297.53	23.385
1353017001044	297.53	23.385
1353017003062	297.54	23.385
1353017005049	297.53	23.385
1353017007017	297.53	23.385
1353017009039	297.53	23.36
1353017010987	297.53	23.36
1353017012970	297.53	23.385
1353017014948	297.52	23.385
1353017016919	297.53	23.36
1353017018888	297.53	23.36
1353017020899	297.53	23.405
1353017022851	297.53	23.385
1353017024847	297.53	23.385
1353017026879	297.53	23.405
1353017028818	297.53	23.405
1353017030809	297.53	23.385
1353017032823	297.53	23.405
1353017034782	297.52	23.385
1353017036755	297.52	23.385
1353017038776	297.52	23.385
1353017040728	297.52	23.385
1353017042705	297.53	23.385
1353017044741	297.52	23.405
1353017046705	297.53	23.405
1353017048671	297.52	23.385
1353017050675	297.52	23.405
1353017052661	297.51	23.4
1353017054623	297.51	23.4
1353017056636	297.51	23.4
1353017058597	297.51	23.38
1353017060580	297.51	23.4
1353017062599	297.51	23.4
1353017064535	297.51	23.38
1353017066536	297.51	23.38
1353017068523	297.51	23.38
1353017070491	297.51	23.4
1353017072474	297.51	23.4
1353017074495	297.5	23.4
1353017076467	297.51	23.38
1353017078440	297.5	23.38
1353017080458	297.5	23.38
1353017082390	297.51	23.4
1353017084393	297.51	23.38
1353017086383	297.5	23.4
1353017088335	297.51	23.4
1353017090335	297.52	23.405
1353017092334	297.5	23.42
1353017094277	297.5	23.42
1353017096300	297.5	23.42
1353017098315	297.51	23.42
1353017100282	297.51	23.42
1353017102249	297.5	23.42
1353017104253	297.5	23.42
1353017106203	297.52	23.405
1353017108181	297.51	23.42
1353017110199	297.52	23.405
1353017112141	297.52	23.425
1353017114138	297.5	23.4
1353017116136	297.5	23.4
1353017118089	297.52	23.425
1353017120046	297.52	23.425
1353017122075	297.51	23.4
1353017124013	297.51	23.4
1353017126015	297.51	23.4
1353017128022	297.51	23.42
1353017129963	297.52	23.425
1353017131970	297.51	23.42
1353017133977	297.52	23.405
1353017135941	297.52	23.445
1353017137901	297.52	23.445
1353017139927	297.52	23.425
1353017141896	297.52	23.425
1353017143879	297.52	23.405
1353017145851	297.52	23.405
1353017147833	297.52	23.425
1353017149809	297.52	23.405
1353017151826	297.53	23.405
1353017153783	297.52	23.385
1353017155748	297.52	23.385
1353017157769	297.52	23.405
1353017159754	297.52	23.425
1353017161753	297.52	23.405
1353017163767	297.52	23.405
1353017165726	297.52	23.425
1353017167693	297.52	23.425
1353017169716	297.52	23.405
1353017171683	297.53	23.405
1353017173655	297.53	23.405
1353017175653	297.52	23.385
1353017177611	297.52	23.405
1353017179577	297.52	23.405
1353017181585	297.52	23.425
1353017183520	297.52	23.405
1353017185524	297.52	23.405
1353017187524	297.52	23.385
1353017189453	297.52	23.385
1353017191434	297.51	23.4
1353017193464	297.52	23.425
1353017195408	297.52	23.425
1353017197411	297.53	23.405
1353017199417	297.52	23.425
1353017201391	297.53	23.425
1353017203365	297.53	23.425
1353017205391	297.52	23.405
1353017207308	297.52	23.405
1353017209292	297.52	23.405
1353017211302	297.52	23.405
1353017213274	297.52	23.405
1353017215256	297.51	23.4
1353017217275	297.51	23.4
1353017219205	297.51	23.38
1353017221209	297.51	23.4
1353017223210	297.51	23.4
1353017225190	297.5	23.4
1353017227178	297.51	23.4
1353017229185	297.51	23.4
1353017231131	297.52	23.405
1353017233112	297.5	23.4
1353017235109	297.5	23.4
1353017237076	297.51	23.4
1353017239045	297.51	23.38
1353017241061	297.52	23.405
1353017243012	297.52	23.405
1353017245002	297.52	23.405
1353017247018	297.52	23.425
1353017248974	297.53	23.425
1353017250949	297.52	23.405
1353017252944	297.52	23.405
1353017254926	297.52	23.405
1353017256898	297.52	23.405
1353017258918	297.52	23.385
1353017260891	297.52	23.405
1353017262838	297.52	23.405
1353017264854	297.52	23.405
1353017266822	297.5	23.38
1353017268829	297.52	23.385
1353017270793	297.52	23.385
1353017272777	297.53	23.405
1353017274756	297.52	23.405
1353017276722	297.52	23.405
1353017278712	297.52	23.405
1353017280699	297.51	23.42
1353017282687	297.52	23.405
1353017284688	297.52	23.385
1353017286671	297.52	23.385
1353017288691	297.51	23.355
1353017290611	297.51	23.355
1353017292643	297.51	23.38
1353017294642	297.51	23.38
1353017296602	297.52	23.36
1353017298551	297.52	23.36
1353017300584	297.51	23.355
1353017302544	297.51	23.38
1353017304532	297.51	23.38
1353017306539	297.51	23.355
1353017308518	297.5	23.38
1353017310467	297.5	23.38
1353017312469	297.5	23.355
1353017314469	297.5	23.38
1353017316425	297.5	23.38
1353017318422	297.5	23.38
1353017320386	297.49	23.4
1353017322392	297.5	23.4
1353017324381	297.5	23.4
1353017326332	297.5	23.38
1353017328329	297.49	23.4
1353017330318	297.49	23.4
1353017332285	297.49	23.4
1353017334277	297.49	23.4
1353017336292	297.49	23.4
1353017338247	297.5	23.4
1353017340212	297.5	23.42
1353017342241	297.51	23.4
1353017344193	297.5	23.42
1353017346165	297.5	23.42
1353017348176	297.51	23.42
1353017350149	297.5	23.4
1353017352126	297.5	23.42
1353017354128	297.51	23.4
1353017356091	297.5	23.42
1353017358080	297.5	23.42
1353017360111	297.51	23.4
1353017362084	297.5	23.42
1353017364033	297.5	23.42
1353017366035	297.51	23.42
1353017368004	297.51	23.42
1353017370005	297.52	23.425
1353017371998	297.52	23.425
1353017373988	297.52	23.425
1353017375967	297.52	23.425
1353017377964	297.52	23.425
1353017379915	297.52	23.425
1353017381895	297.52	23.405
1353017383897	297.52	23.405
1353017385858	297.52	23.425
1353017387841	297.51	23.42
1353017389840	297.52	23.405
1353017391798	297.52	23.405
1353017393780	297.52	23.405
1353017395784	297.52	23.405
1353017397759	297.52	23.425
1353017399718	297.52	23.405
1353017401734	297.52	23.405
1353017403690	297.53	23.405
1353017405690	297.51	23.38
1353017407708	297.51	23.38
1353017409675	297.52	23.405
1353017411633	297.53	23.405
1353017413634	297.53	23.405
1353017415564	297.53	23.405
1353017417554	297.53	23.405
1353017419559	297.53	23.405
1353017421509	297.53	23.405
1353017423493	297.52	23.425
1353017425474	297.52	23.405
1353017427446	297.53	23.405
1353017429400	297.53	23.405
1353017431421	297.53	23.405
1353017433349	297.53	23.405
1353017435331	297.52	23.385
1353017437335	297.52	23.385
1353017439288	297.53	23.385
1353017441271	297.52	23.405
1353017443283	297.52	23.405
1353017445263	297.52	23.405
1353017447224	297.52	23.405
1353017449229	297.53	23.385
